customer_id,age,gender,income,region,education,marital_status,tenure_months,total_spend,num_orders,avg_order_value,recency_days,satisfaction_score,website_visits_per_month,discount_sensitivity,preferred_channel,pct_electronics,pct_clothing,pct_home_garden,pct_sports,pct_books,gender_encoded,channel_encoded,education_encoded,marital_encoded,segment,pca1,pca2,R,F,M,clv_proxy,engagement_score,price_sensitivity,category_diversity,segment_name
CUST-10586,40,Male,23216,East,High School,Married,26,723,46,20,5,5.9,119,70.4,In-Store,23.9,29.5,42.9,3.7,0.0,1,0,1,1,3,-3.3230748244691886,-0.09159116244233743,4,4,1,333.6923076923077,2.5869565217391304,352.00000000000006,3,Bargain Hunters
CUST-10587,32,Male,52485,South,Master,Single,23,1787,39,45,11,5.7,98,3.2,Mobile App,9.3,34.3,34.4,12.5,9.5,1,1,2,2,1,0.16139237842274692,0.07254236546662557,4,3,3,932.3478260869565,2.5128205128205128,7.111111111111111,3,Loyal Customers
CUST-10588,27,Male,49646,South,Bachelor,Single,32,1600,53,30,9,8.0,134,31.5,Mobile App,41.3,17.5,24.2,17.1,0.0,1,1,0,2,1,-0.5417571215257921,2.0671093092996737,4,5,3,600.0,2.5283018867924527,105.0,4,Loyal Customers
CUST-10589,47,Male,34259,South,Master,Single,28,1441,45,32,10,7.1,117,17.6,Online,28.0,35.2,19.6,17.2,0.0,1,2,2,2,1,-0.20679491875949527,0.3051526615390961,4,4,3,617.5714285714286,2.6,55.00000000000001,4,Loyal Customers
CUST-10590,27,Female,73482,West,Master,Married,25,915,42,21,74,5.9,108,38.2,Mobile App,24.6,22.7,30.6,13.3,8.9,0,1,2,1,3,-1.7032903230076497,-1.0486877012359244,1,3,1,439.20000000000005,2.5714285714285716,181.90476190476193,4,Bargain Hunters
CUST-10591,38,Female,63923,South,Master,Single,33,1467,53,27,15,7.4,136,28.3,Mobile App,13.0,18.0,20.8,17.4,30.7,0,1,2,2,1,-0.32563848865341494,1.2250441844909303,3,5,3,533.4545454545455,2.5660377358490565,104.81481481481482,5,Loyal Customers
CUST-10592,32,Male,75287,West,Bachelor,Married,30,2078,46,45,6,7.0,122,10.8,In-Store,2.9,17.4,74.1,5.5,0.0,1,0,0,1,1,0.979164382910623,-0.24903769274749768,4,4,4,831.2,2.652173913043478,24.000000000000004,2,Loyal Customers
CUST-10593,43,Female,46093,East,High School,Divorced,25,1519,45,33,8,7.6,113,28.5,In-Store,21.0,33.1,32.7,13.2,0.0,0,0,1,0,1,-0.15924184067699096,1.5881893279650878,4,4,3,729.12,2.511111111111111,86.36363636363636,4,Loyal Customers
CUST-10594,42,Female,66256,North,Master,Single,21,2329,39,59,45,7.0,101,76.2,Mobile App,19.2,39.6,10.3,3.2,27.7,0,1,2,2,2,1.3875779790040117,-0.3820611534770578,2,3,5,1330.8571428571427,2.58974358974359,129.15254237288136,4,VIP Big Spenders
CUST-10595,50,Male,39229,Central,Bachelor,Married,21,1913,34,56,21,6.1,90,62.7,Mobile App,31.2,38.7,26.9,3.1,0.0,1,1,0,1,0,0.6403937790987746,-2.2351081828466137,3,1,4,1093.1428571428573,2.6470588235294117,111.96428571428572,3,At Risk
CUST-10596,31,Male,136886,East,Bachelor,Single,23,3375,38,88,13,6.9,100,79.4,Mobile App,30.8,54.8,10.7,3.7,0.0,1,1,0,2,2,3.097160726521715,-0.6190607967778402,4,2,5,1760.869565217391,2.6315789473684212,90.22727272727273,3,VIP Big Spenders
CUST-10597,34,Male,32654,West,High School,Married,22,1541,39,39,76,7.1,104,58.3,Online,18.7,16.5,8.0,14.5,42.4,1,2,1,1,0,-0.47320606531247295,-1.6551456791341852,1,3,3,840.5454545454545,2.6666666666666665,149.4871794871795,4,At Risk
CUST-10598,26,Male,140455,East,PhD,Single,16,3449,29,118,75,6.4,76,22.2,Mobile App,8.7,58.1,24.9,8.3,0.0,1,1,3,2,2,4.328632953929046,-2.2920401202157654,1,1,5,2586.75,2.6206896551724137,18.8135593220339,2,VIP Big Spenders
CUST-10599,32,Male,49883,Central,PhD,Divorced,29,1214,48,25,40,6.2,123,67.5,Online,36.8,48.6,3.7,10.9,0.0,1,2,3,0,3,-2.1522946853931164,0.277321387545427,2,5,2,502.34482758620686,2.5625,270.0,3,Bargain Hunters
CUST-10600,42,Female,24642,North,Bachelor,Married,17,1119,31,36,19,8.3,82,44.9,Online,22.2,38.8,31.6,7.5,0.0,0,2,0,1,0,-0.4051315791748081,-1.2919686341464025,3,1,2,789.8823529411766,2.6451612903225805,124.72222222222223,3,At Risk
CUST-10601,47,Male,97152,Central,Bachelor,Married,23,2098,37,56,1,7.5,93,30.9,In-Store,11.3,45.8,24.8,18.1,0.0,1,0,0,1,2,1.7506150986596136,1.1754667945120885,5,2,4,1094.608695652174,2.5135135135135136,55.17857142857142,4,VIP Big Spenders
CUST-10602,26,Male,52205,West,Master,Single,17,2180,34,64,33,7.8,90,27.8,Online,21.8,22.3,24.4,31.4,0.0,1,2,2,2,0,1.7311757419497995,-1.7263470407349832,2,1,4,1538.8235294117649,2.6470588235294117,43.4375,4,At Risk
CUST-10603,48,Non-binary,75023,Central,Bachelor,Married,40,1593,65,24,48,7.8,164,42.1,In-Store,17.1,25.5,27.1,30.2,0.0,2,0,0,1,1,-0.517072633185862,1.4073086055745205,1,5,3,477.90000000000003,2.523076923076923,175.41666666666666,4,Loyal Customers
CUST-10604,54,Female,90393,East,High School,Divorced,22,1575,38,41,55,7.2,99,19.4,In-Store,16.6,38.6,5.6,12.4,26.8,0,0,1,0,0,1.16829490488846,-1.1625474938374565,1,2,3,859.0909090909091,2.6052631578947367,47.3170731707317,4,At Risk
CUST-10605,42,Female,58045,South,Master,Married,31,2851,49,58,23,6.7,123,19.8,Online,32.8,49.9,7.8,9.5,0.0,0,2,2,1,1,1.110790538333236,1.2579708276328856,3,5,5,1103.6129032258063,2.510204081632653,34.13793103448276,2,Loyal Customers
CUST-10606,60,Male,36456,East,High School,Divorced,24,1582,38,41,26,7.4,96,54.6,Mobile App,22.2,29.4,37.5,10.9,0.0,1,1,1,0,1,-0.11897981646478106,-0.07337800890219667,2,2,3,791.0,2.526315789473684,133.1707317073171,4,Loyal Customers
CUST-10607,28,Male,79846,West,Bachelor,Single,30,2464,47,52,34,9.1,118,55.9,Online,34.1,27.3,6.3,6.1,26.2,1,2,0,2,1,1.2850113945340773,1.9924969818129215,2,4,5,985.6000000000001,2.5106382978723403,107.5,3,Loyal Customers
CUST-10608,23,Female,49039,North,Bachelor,Married,26,1692,46,36,60,6.3,117,14.7,Online,30.7,33.6,13.4,22.2,0.0,0,2,0,1,1,-0.29918182352292555,-0.2831731103992978,1,4,3,780.9230769230769,2.5434782608695654,40.833333333333336,4,Loyal Customers
CUST-10609,18,Male,69073,Central,Bachelor,Married,30,2174,50,43,1,8.3,131,57.2,Mobile App,7.6,49.7,5.8,20.9,16.0,1,1,0,1,1,0.3364882955670538,1.5527805948120224,5,5,4,869.6,2.62,133.02325581395348,3,Loyal Customers
CUST-10610,55,Male,16699,North,High School,Married,26,1454,48,30,22,7.9,124,43.7,Mobile App,34.4,35.4,15.7,14.6,0.0,1,1,1,1,1,-0.7520478453719498,1.004590766285804,3,5,3,671.0769230769231,2.5833333333333335,145.66666666666669,4,Loyal Customers
CUST-10611,45,Female,61297,West,Bachelor,Divorced,24,2199,39,56,10,6.8,99,68.1,Mobile App,37.5,35.7,18.9,6.2,1.7,0,1,0,0,1,0.6502886364066828,0.5199932251506342,4,3,4,1099.5,2.5384615384615383,121.60714285714285,3,Loyal Customers
CUST-10612,37,Female,35621,Central,Bachelor,Single,17,200,32,20,52,5.2,86,49.8,In-Store,7.2,15.8,15.8,6.8,54.4,0,0,0,2,0,-2.6127290603367057,-3.607382377339686,1,1,1,141.1764705882353,2.6875,248.99999999999997,3,At Risk
CUST-10613,41,Male,112044,East,Bachelor,Single,22,2374,40,59,1,7.4,101,39.2,Online,16.4,27.9,23.8,25.4,6.4,1,2,0,2,2,2.3335691409236863,1.5285262302845255,5,3,5,1294.909090909091,2.525,66.4406779661017,4,VIP Big Spenders
CUST-10614,24,Female,66939,East,Master,Single,19,384,34,20,71,5.3,86,38.2,Online,10.4,28.7,21.6,17.0,22.2,0,2,2,2,3,-2.0712103945835127,-1.6202636423766672,1,1,1,242.52631578947367,2.5294117647058822,191.0,5,Bargain Hunters
CUST-10615,67,Male,55266,West,PhD,Divorced,22,1700,38,44,1,5.1,98,81.5,In-Store,11.2,39.8,22.1,26.9,0.0,1,0,3,0,0,-0.19110196585845945,-0.8439142779677389,5,2,3,927.2727272727273,2.5789473684210527,185.22727272727272,4,At Risk
CUST-10616,39,Male,62514,Central,High School,Divorced,26,1568,48,32,1,6.7,122,82.5,Mobile App,39.0,19.0,19.1,23.0,0.0,1,1,1,0,3,-1.0753450902058517,1.7306136460668369,5,5,3,723.6923076923076,2.5416666666666665,257.8125,4,Bargain Hunters
CUST-10617,39,Male,29755,East,Master,Married,31,1121,51,21,10,7.2,132,30.5,Mobile App,27.3,30.9,29.5,12.3,0.0,1,1,2,1,3,-1.5073550086572614,0.9133458442144097,4,5,2,433.9354838709678,2.588235294117647,145.23809523809524,4,Bargain Hunters
CUST-10618,46,Male,110373,West,Bachelor,Married,24,2423,41,59,154,7.3,107,47.7,Mobile App,18.0,41.9,13.6,16.5,10.0,1,1,0,1,2,2.2516918125274716,-0.542314796819106,1,3,5,1211.5,2.6097560975609757,80.84745762711864,4,VIP Big Spenders
CUST-10619,43,Male,132678,West,Bachelor,Married,29,3122,46,67,26,6.5,116,26.2,Online,30.9,10.3,32.2,20.3,6.2,1,2,0,1,2,2.485286491172935,0.7758987742509645,2,4,5,1291.8620689655172,2.5217391304347827,39.1044776119403,4,VIP Big Spenders
CUST-10620,40,Female,59662,North,Bachelor,Married,27,1534,45,34,1,7.2,114,86.9,Mobile App,19.8,49.2,11.5,19.4,0.0,0,1,0,1,3,-0.9668185925829392,1.6493131367388005,5,4,3,681.7777777777778,2.533333333333333,255.58823529411768,4,Bargain Hunters
CUST-10621,28,Female,108575,East,Bachelor,Single,20,2764,34,81,5,8.0,90,51.8,Mobile App,17.7,17.1,41.1,13.4,10.7,0,1,0,2,2,3.0447734730635436,-0.6719949180610171,4,1,5,1658.3999999999999,2.6470588235294117,63.95061728395062,5,VIP Big Spenders
CUST-10622,43,Female,36880,Central,Master,Married,19,1762,33,53,2,6.0,84,33.8,In-Store,19.6,32.4,2.1,13.8,32.1,0,0,2,1,0,0.3122016134447693,-0.6883693530185608,5,1,3,1112.842105263158,2.5454545454545454,63.77358490566037,4,At Risk
CUST-10623,60,Male,32907,East,Bachelor,Married,27,1665,42,39,1,7.2,107,69.5,Online,15.3,53.7,21.6,9.4,0.0,1,2,0,1,1,-0.5452395539139182,0.8132039348678369,5,3,3,740.0,2.5476190476190474,178.2051282051282,3,Loyal Customers
CUST-10624,54,Male,50034,East,Bachelor,Married,18,2125,33,64,18,7.0,83,68.6,Mobile App,30.4,29.5,7.2,32.9,0.0,1,1,0,1,0,1.2142396318998645,-0.36544412167020435,3,1,4,1416.6666666666667,2.515151515151515,107.18749999999999,3,At Risk
CUST-10625,57,Male,60929,East,Master,Single,21,2168,35,61,11,5.9,91,23.3,Online,35.6,37.5,10.5,16.5,0.0,1,2,2,2,0,1.4255008768630257,-1.057136624639951,4,2,4,1238.857142857143,2.6,38.196721311475414,4,At Risk
CUST-10626,31,Male,40255,West,High School,Married,23,1863,36,51,26,6.6,94,30.7,Online,23.1,35.2,32.2,9.5,0.0,1,2,1,1,0,0.4882802881071681,-1.4754800875180971,2,2,4,972.0,2.611111111111111,60.19607843137255,3,At Risk
CUST-10627,26,Male,64143,South,High School,Married,25,2604,41,63,4,6.4,107,68.2,Mobile App,11.4,38.7,4.3,0.8,44.8,1,1,1,1,2,1.1122280669449138,-0.13892607563935794,5,3,5,1249.92,2.6097560975609757,108.25396825396827,3,VIP Big Spenders
CUST-10628,36,Female,57136,South,High School,Married,25,459,39,20,52,6.8,103,16.0,Mobile App,12.5,32.7,1.0,10.7,43.2,0,1,1,1,0,-1.2775435878961052,-1.4905807971215739,1,3,1,220.32,2.641025641025641,80.0,4,At Risk
CUST-10629,38,Female,29757,North,High School,Married,26,1731,44,39,12,7.1,112,44.7,Mobile App,13.3,27.8,27.7,16.7,14.6,0,1,1,1,1,-0.5385428829122599,0.9577914763765446,4,4,3,798.9230769230769,2.5454545454545454,114.61538461538463,5,Loyal Customers
CUST-10630,51,Female,63538,East,Bachelor,Married,24,1390,40,34,17,7.1,104,12.9,Online,38.9,18.0,34.2,8.8,0.0,0,2,0,1,0,0.12637892005655785,-0.4273495405479406,3,3,2,695.0,2.6,37.94117647058823,3,At Risk
CUST-10631,18,Male,75490,South,Bachelor,Married,23,1872,37,50,37,6.9,95,25.6,Mobile App,40.0,43.7,11.4,4.9,0.0,1,1,0,1,0,0.8767344534764225,-0.6949928544869178,2,2,4,976.6956521739131,2.5675675675675675,51.2,3,At Risk
CUST-10632,56,Female,53409,North,Bachelor,Married,27,2038,44,46,2,7.0,114,1.1,Mobile App,21.4,4.5,26.1,48.0,0.0,0,1,0,1,1,1.1051275846601682,0.6338807907128295,5,4,4,905.7777777777778,2.590909090909091,2.391304347826087,3,Loyal Customers
CUST-10633,36,Male,87231,West,High School,Married,24,2588,42,61,6,7.6,108,28.1,Mobile App,20.1,28.2,20.0,16.6,15.1,1,1,1,1,2,2.140231147963361,0.7633280271020862,4,3,5,1294.0,2.5714285714285716,46.06557377049181,5,VIP Big Spenders
CUST-10634,32,Male,26670,East,Master,Married,18,987,32,30,4,7.4,83,74.8,Mobile App,10.1,25.1,45.3,19.5,0.0,1,1,2,1,3,-1.8575611073775047,-0.48248606205578143,5,1,1,658.0,2.59375,249.33333333333331,4,Bargain Hunters
CUST-10635,25,Male,61943,Central,Master,Married,15,1611,26,61,41,6.3,72,59.8,Mobile App,14.7,54.6,18.7,3.7,8.2,1,1,2,1,0,0.7953371726697018,-3.8047221678298695,2,1,3,1288.8000000000002,2.769230769230769,98.0327868852459,3,At Risk
CUST-10636,18,Female,27305,West,PhD,Married,28,987,46,21,2,7.6,116,16.8,Online,32.7,7.7,16.0,16.3,27.3,0,2,3,1,3,-1.7538297479140188,1.5528562150120322,5,4,1,423.0,2.5217391304347827,80.0,4,Bargain Hunters
CUST-10637,47,Non-binary,28084,North,PhD,Married,28,1093,48,22,18,5.9,122,49.5,Online,6.3,40.4,10.7,38.8,3.9,2,2,3,1,3,-2.1583638395681835,0.5072665396110323,3,5,2,468.42857142857144,2.5416666666666665,225.0,3,Bargain Hunters
CUST-10638,38,Male,35758,West,PhD,Married,29,335,47,20,40,7.0,122,55.4,Mobile App,33.7,4.7,24.3,8.7,28.6,1,1,3,1,3,-2.81111972962184,-0.16877287780201372,2,4,1,138.6206896551724,2.595744680851064,277.0,3,Bargain Hunters
CUST-10639,22,Female,30606,Central,Master,Married,23,941,38,24,20,8.1,95,47.7,In-Store,39.1,24.1,34.1,2.6,0.0,0,0,2,1,3,-2.0029967613386206,0.7004717307404573,3,2,1,490.9565217391304,2.5,198.75,3,Bargain Hunters
CUST-10640,22,Female,37272,West,Bachelor,Married,30,701,50,20,20,7.0,127,29.6,Mobile App,20.3,32.8,45.5,1.3,0.0,0,1,0,1,3,-2.310226863971591,0.9932733853784192,3,5,1,280.4,2.54,148.0,3,Bargain Hunters
CUST-10641,33,Male,44043,North,High School,Married,27,958,48,20,1,6.0,121,66.9,In-Store,9.3,63.3,18.0,9.4,0.0,1,0,1,1,3,-3.096046153345071,1.374982728567381,5,5,1,425.77777777777777,2.5208333333333335,334.5,2,Bargain Hunters
CUST-10642,58,Male,74501,Central,Bachelor,Divorced,18,1894,32,59,43,6.7,83,11.4,Mobile App,9.3,37.7,24.7,23.6,4.7,1,1,0,0,0,1.938610553541635,-1.5856882449931264,2,1,4,1262.6666666666667,2.59375,19.322033898305087,3,At Risk
CUST-10643,34,Male,41748,Central,High School,Married,22,359,40,20,26,6.7,103,71.6,Mobile App,29.0,23.6,22.3,25.1,0.0,1,1,1,1,3,-3.100255123551003,-0.35144175998594723,2,3,1,195.8181818181818,2.575,357.99999999999994,4,Bargain Hunters
CUST-10644,19,Non-binary,22185,West,Master,Single,29,528,51,20,32,5.2,131,43.6,In-Store,3.7,16.0,26.1,54.2,0.0,2,0,2,2,3,-3.3050643592676177,-0.4773254531515491,2,5,1,218.48275862068965,2.5686274509803924,218.00000000000003,3,Bargain Hunters
CUST-10645,35,Male,86684,Central,Bachelor,Married,33,2259,53,42,40,7.4,136,21.6,In-Store,17.0,30.1,13.6,13.0,26.4,1,0,0,1,1,0.9247474116850491,1.0225079103449668,2,5,4,821.4545454545455,2.5660377358490565,51.42857142857144,5,Loyal Customers
CUST-10646,34,Female,32255,West,Master,Married,32,1539,51,30,22,8.0,130,49.1,Online,34.0,29.5,13.6,22.9,0.0,0,2,2,1,1,-1.0195527624934804,1.5383868754714345,3,5,3,577.125,2.549019607843137,163.66666666666669,4,Loyal Customers
CUST-10647,18,Male,47602,East,High School,Divorced,25,926,40,23,20,7.9,101,25.3,Online,59.8,36.6,1.3,2.4,0.0,1,2,1,0,3,-1.5177182529587359,0.6873445165070103,3,3,1,444.48,2.525,110.00000000000001,2,Bargain Hunters
CUST-10648,37,Female,61283,Central,Bachelor,Married,20,2569,35,73,29,6.2,89,56.0,Online,27.9,33.2,28.0,10.9,0.0,0,2,0,1,2,1.6457348704892485,-0.7893702287093913,2,2,5,1541.3999999999999,2.5428571428571427,76.71232876712328,4,VIP Big Spenders
CUST-10649,35,Male,54165,West,Bachelor,Single,29,1900,45,42,67,7.1,114,42.8,Online,25.5,48.6,18.9,7.0,0.0,1,2,0,2,1,0.08422554977945898,0.32248356050118393,1,4,4,786.2068965517242,2.533333333333333,101.9047619047619,3,Loyal Customers
CUST-10650,46,Female,84718,East,Bachelor,Married,20,1823,36,50,28,8.5,94,29.2,Online,26.7,28.1,26.4,18.8,0.0,0,2,0,1,2,1.8331698542148376,-0.3007704761983937,2,2,4,1093.8000000000002,2.611111111111111,58.4,4,VIP Big Spenders
CUST-10651,60,Female,62286,Central,Bachelor,Married,15,1901,29,65,44,6.4,75,69.6,Mobile App,23.5,33.6,17.3,25.6,0.0,0,1,0,1,0,1.5857203046573825,-1.625354893778218,2,1,4,1520.8,2.586206896551724,107.07692307692307,4,At Risk
CUST-10652,51,Female,31867,East,High School,Married,32,2413,55,43,16,8.0,141,44.3,Mobile App,15.5,48.7,33.9,1.8,0.0,0,1,1,1,1,0.6046706464157134,1.354572013008232,3,5,5,904.875,2.5636363636363635,103.02325581395348,3,Loyal Customers
CUST-10653,34,Female,145696,Central,Bachelor,Married,27,3803,42,90,22,6.9,107,21.2,Online,28.1,20.6,24.1,27.2,0.0,0,2,0,1,2,3.3197892458436384,0.5039159464500939,3,3,5,1690.2222222222222,2.5476190476190474,23.555555555555554,4,VIP Big Spenders
CUST-10654,24,Male,54023,North,Bachelor,Married,23,1177,39,30,3,7.9,102,49.6,Online,15.3,29.2,43.3,12.2,0.0,1,2,0,1,3,-0.871795303450013,0.4949687826991307,5,3,2,614.0869565217391,2.6153846153846154,165.33333333333334,4,Bargain Hunters
CUST-10655,68,Female,45539,North,Master,Married,28,2377,48,49,17,6.5,120,5.7,In-Store,23.7,40.6,27.0,1.3,7.4,0,0,2,1,1,1.2402235292723314,1.2815785235933819,3,5,5,1018.7142857142857,2.5,11.63265306122449,3,Loyal Customers
CUST-10656,38,Male,79376,West,Bachelor,Married,20,1526,35,43,2,7.4,91,13.6,Mobile App,39.4,21.6,31.8,7.2,0.0,1,1,0,1,0,1.0225621784386996,-0.03911563092189987,5,2,3,915.5999999999999,2.6,31.627906976744185,3,At Risk
CUST-10657,38,Male,55532,South,Bachelor,Single,25,1404,40,35,16,7.8,103,38.4,Mobile App,16.1,29.5,40.3,14.2,0.0,1,1,0,2,1,-0.42628390381306647,0.2826761350883681,3,3,2,673.92,2.575,109.71428571428572,4,Loyal Customers
CUST-10658,37,Female,59851,North,PhD,Single,29,587,47,20,1,7.5,124,63.8,Online,27.9,15.5,7.0,31.3,18.4,0,2,3,2,3,-2.357983149490913,0.6280249513531112,5,4,1,242.89655172413796,2.6382978723404253,319.0,4,Bargain Hunters
CUST-10659,40,Male,170432,South,Bachelor,Single,31,4310,50,86,20,7.6,130,55.1,Online,20.3,51.3,12.9,15.6,0.0,1,2,0,2,2,3.5317697845731164,1.252774776963242,3,5,5,1668.3870967741937,2.6,64.06976744186046,4,VIP Big Spenders
CUST-10660,36,Female,42720,East,Bachelor,Single,23,811,37,21,9,7.3,95,40.8,In-Store,14.4,33.2,35.6,16.8,0.0,0,0,0,2,3,-1.7268447998573189,-0.026203932022158656,4,2,1,423.1304347826087,2.5675675675675675,194.28571428571425,4,Bargain Hunters
CUST-10661,31,Non-binary,41819,East,Bachelor,Single,16,1261,31,40,53,7.1,81,31.4,In-Store,34.2,48.2,9.8,7.8,0.0,2,0,0,2,0,-0.19628366819895365,-2.1414285095939762,1,1,2,945.75,2.6129032258064515,78.49999999999999,2,At Risk
CUST-10662,31,Male,51963,South,Master,Single,21,731,36,20,13,6.4,95,22.2,Online,6.2,31.7,25.2,20.9,16.0,1,2,2,2,0,-1.291159585460152,-1.2857080624401258,4,2,1,417.7142857142857,2.638888888888889,110.99999999999999,4,At Risk
CUST-10663,37,Female,83763,West,Bachelor,Divorced,24,2330,43,54,71,5.3,110,37.6,Online,41.4,21.0,19.6,8.4,9.6,0,2,0,0,2,1.2016412491688615,-0.727504842877349,1,4,5,1165.0,2.558139534883721,69.62962962962963,3,VIP Big Spenders
CUST-10664,31,Male,23080,Central,Bachelor,Single,29,889,48,20,18,6.0,121,20.6,Online,13.0,41.3,23.9,21.7,0.0,1,2,0,2,3,-2.258626961672381,0.6521838267037415,3,5,1,367.8620689655172,2.5208333333333335,103.0,4,Bargain Hunters
CUST-10665,29,Male,18347,South,Master,Single,28,200,44,20,55,6.4,110,19.4,Online,31.9,23.8,31.7,12.6,0.0,1,2,2,2,3,-2.5342959241467145,0.14691904314221557,1,4,1,85.71428571428572,2.5,97.0,4,Bargain Hunters
CUST-10666,39,Male,36550,South,High School,Single,28,1077,46,23,8,8.4,118,55.6,Mobile App,30.6,12.4,41.0,6.1,9.9,1,1,1,2,3,-1.6228493962655297,1.3918933971624405,4,4,2,461.57142857142856,2.5652173913043477,241.73913043478262,3,Bargain Hunters
CUST-10667,34,Female,21656,South,Master,Married,39,1009,62,20,16,5.7,156,37.7,Mobile App,20.9,33.8,5.5,11.0,28.8,0,1,2,1,3,-2.8168337517056212,0.6406213193996213,3,5,1,310.46153846153845,2.5161290322580645,188.50000000000003,4,Bargain Hunters
CUST-10668,56,Female,39639,South,Bachelor,Married,17,1855,27,68,28,6.1,70,17.4,In-Store,21.9,34.1,26.0,17.9,0.0,0,0,0,1,0,1.348704481424547,-1.973337431348799,2,1,4,1309.4117647058824,2.5925925925925926,25.588235294117645,4,At Risk
CUST-10669,18,Female,63022,South,Bachelor,Single,19,2322,34,68,5,8.8,88,22.4,Online,5.5,33.8,20.9,39.9,0.0,0,2,0,2,2,1.8623798078533595,-0.03702070584518719,4,1,4,1466.5263157894738,2.588235294117647,32.94117647058823,3,VIP Big Spenders
CUST-10670,51,Non-binary,31401,West,Master,Married,24,2001,40,50,29,7.1,103,33.8,Mobile App,8.4,39.6,43.8,8.3,0.0,2,1,2,1,0,0.5230192002872653,-0.5179642317507643,2,3,4,1000.5,2.575,67.6,2,At Risk
CUST-10671,52,Male,24018,North,Bachelor,Married,26,912,45,20,9,6.4,114,33.6,In-Store,7.3,67.5,13.9,11.4,0.0,1,0,0,1,3,-2.0921784146532447,0.5675358666866206,4,4,1,420.92307692307696,2.533333333333333,168.00000000000003,3,Bargain Hunters
CUST-10672,18,Male,50750,Central,Master,Married,26,931,43,21,18,6.9,110,33.1,Mobile App,17.6,30.6,38.2,13.7,0.0,1,1,2,1,3,-1.920136186032582,0.4293326653608823,3,4,1,429.6923076923077,2.558139534883721,157.61904761904765,4,Bargain Hunters
CUST-10673,33,Female,75453,North,PhD,Married,14,1288,23,56,1,6.8,60,21.1,Mobile App,17.4,53.6,23.5,5.5,0.0,0,1,3,1,0,0.7184570818444027,-0.9837717723848753,5,1,2,1104.0,2.608695652173913,37.67857142857143,3,At Risk
CUST-10674,33,Female,21004,South,Bachelor,Married,22,410,37,20,1,6.8,94,29.8,Online,4.8,45.1,38.3,5.9,5.8,0,2,0,1,3,-2.234609324685101,0.08423098783708534,5,2,1,223.63636363636363,2.5405405405405403,149.0,2,Bargain Hunters
CUST-10675,21,Male,73873,North,PhD,Single,20,2222,31,71,4,7.6,79,27.4,Mobile App,45.2,50.2,3.7,0.9,0.0,1,1,3,2,2,1.5775618594399106,0.1176348492633396,5,1,4,1333.1999999999998,2.5483870967741935,38.59154929577465,2,VIP Big Spenders
CUST-10676,28,Male,73765,West,High School,Married,24,1100,45,24,47,6.6,116,37.8,Mobile App,42.4,15.1,7.6,24.5,10.5,1,1,1,1,3,-1.0189806136550938,-0.3246168630227763,1,4,2,550.0,2.577777777777778,157.5,4,Bargain Hunters
CUST-10677,24,Female,78987,East,Master,Married,25,1862,39,47,30,7.5,101,34.9,Online,6.0,30.7,45.7,10.7,7.0,0,2,2,1,1,0.83598604105177,-0.17533158920618297,2,3,4,893.76,2.58974358974359,74.25531914893617,3,Loyal Customers
CUST-10678,59,Female,90150,North,Bachelor,Married,26,2537,44,57,64,6.2,113,70.8,In-Store,31.5,28.3,19.0,21.2,0.0,0,0,0,1,2,1.4897981739821968,-0.25310051761698965,1,4,5,1170.923076923077,2.5681818181818183,124.21052631578947,4,VIP Big Spenders
CUST-10679,49,Male,147414,Central,Bachelor,Single,21,3304,37,89,66,7.5,96,66.7,Mobile App,6.6,41.0,13.6,38.8,0.0,1,1,0,2,2,3.7094327724279617,-0.7402509642178371,1,2,5,1888.0,2.5945945945945947,74.9438202247191,3,VIP Big Spenders
CUST-10680,53,Male,41025,West,High School,Divorced,14,964,26,37,13,6.8,69,69.1,Online,4.1,11.5,24.3,19.6,40.5,1,2,1,0,0,-0.9144915145064747,-1.7411152696830177,4,1,1,826.2857142857143,2.6538461538461537,186.75675675675674,4,At Risk
CUST-10681,46,Female,51781,East,Bachelor,Married,32,778,52,20,12,8.2,133,30.4,In-Store,24.7,35.0,23.8,16.4,0.0,0,0,0,1,3,-1.531410272258179,1.8001494768581303,4,5,1,291.75,2.5576923076923075,152.0,4,Bargain Hunters
CUST-10682,24,Female,39806,West,High School,Single,18,509,30,20,53,7.4,77,32.5,In-Store,23.9,40.1,7.5,10.9,17.5,0,0,1,2,3,-1.7757617244001838,-1.2390371437417838,1,1,1,339.33333333333337,2.566666666666667,162.5,4,Bargain Hunters
CUST-10683,31,Male,49069,South,PhD,Married,29,1404,50,28,14,7.8,128,84.0,Online,31.5,41.7,11.7,15.1,0.0,1,2,3,1,3,-1.9094203798421647,1.433820279399057,3,5,2,580.9655172413793,2.56,300.0,4,Bargain Hunters
CUST-10684,43,Female,105496,East,Master,Married,25,3053,39,78,54,7.1,98,39.1,Online,7.6,34.8,17.9,8.0,31.8,0,2,2,1,2,2.3938441894765083,0.2580355957898457,1,3,5,1465.44,2.5128205128205128,50.128205128205124,3,VIP Big Spenders
CUST-10685,23,Male,25021,Central,High School,Married,23,1651,34,48,19,6.7,88,43.6,Mobile App,28.6,35.0,36.0,0.4,0.0,1,1,1,1,0,-0.3882922766092649,-1.4129302102140364,3,1,3,861.391304347826,2.588235294117647,90.83333333333333,3,At Risk
